latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
9.65418,-63.53528,303.9,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,285.6,0.8,N
9.65578,-63.56708,307.7,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,284.2,1.3,N
9.65524,-63.56361,314.1,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,283.7,1.3,N
9.65469,-63.56013,304.9,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,283.3,0.5,N
9.65415,-63.55666,301.5,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,284.3,0.5,N
9.65361,-63.55318,299.7,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,284.7,0.5,N
9.65088,-63.5358,300.2,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,284.1,0.7,N
9.6498,-63.52886,300,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,283.4,0.7,N
9.65194,-63.56414,337.1,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,284,1.3,N
9.65248,-63.56762,315.2,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,282.8,1.3,N
9.6514,-63.56066,310.7,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,283.3,0.5,N
9.65085,-63.55719,305.1,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,284.2,0.5,N
9.65031,-63.55371,304,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,284.7,0.5,N
9.64977,-63.55024,300.5,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,285.4,0.5,N
9.65677,-63.62073,320.2,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,278.5,23,N
9.64859,-63.56859,306.5,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,282.9,1,N
9.64804,-63.56511,314.6,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,282.4,1,N
9.6475,-63.56164,319.5,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,283.6,2.2,N
9.64695,-63.55816,314.1,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,283.1,2.2,N
9.64641,-63.55468,311.4,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,282.5,0.8,N
9.64586,-63.55122,301.6,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,282.6,0.8,N
9.65456,-63.62821,328.3,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,284.5,1.7,N
9.65402,-63.62474,351,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,290,23,N
9.65347,-63.62126,334,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,294.5,23,N
9.6442,-63.56216,346,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,285.2,2.2,N
9.64311,-63.55522,322.7,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,282.5,0.8,N
9.65511,-63.63169,306.6,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,282.2,1.7,N
9.65293,-63.61778,309.7,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,278,1.1,N
9.64529,-63.56912,302.3,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,283.4,1,N
9.64474,-63.56564,316.7,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,283.5,1,N
9.64365,-63.55869,319.1,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,284.7,2.2,N
9.64256,-63.55174,300,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,282.4,0.8,N
9.65181,-63.63221,323.6,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,285.6,4.3,N
9.65127,-63.62874,367,0.38,0.36,2021-01-01,0542,1,high,2.0NRT,290.7,4.3,N
9.65072,-63.62526,345.6,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,286.6,3.4,N
9.65018,-63.62178,344.5,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,287.3,3.4,N
9.64963,-63.61831,314.6,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,285.3,1.8,N
9.64145,-63.56617,300.9,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,283.5,1.2,N
9.6409,-63.5627,305.1,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,282.9,0.7,N
9.64036,-63.55922,303.3,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,282.7,0.7,N
9.63981,-63.55574,302.2,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,281.8,0.8,N
9.64797,-63.62926,331.3,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,284.8,4.3,N
9.64742,-63.62579,320.4,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,284.6,3.4,N
9.64688,-63.62231,322.2,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,285.6,3.4,N
9.64851,-63.63274,319.6,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,285.8,4.3,N
9.64633,-63.61884,311.3,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,285.7,1.8,N
9.64522,-63.63327,306.4,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,285.4,1.2,N
9.64467,-63.6298,311.4,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,283.8,1.2,N
9.64412,-63.62632,313.1,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,284.6,0.8,N
9.64358,-63.62284,311.9,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,285.5,0.8,N
9.64303,-63.61936,304,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,286.3,1.8,N
9.64083,-63.62684,305.4,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,283.4,0.8,N
9.64028,-63.62336,304.4,0.38,0.36,2021-01-01,0542,1,nominal,2.0NRT,284.4,0.8,N
10.4894,-71.63847,311.7,0.33,0.55,2021-01-01,0542,1,nominal,2.0NRT,290.8,1,N
10.49141,-71.63863,304.4,0.33,0.55,2021-01-01,0542,1,nominal,2.0NRT,290.4,0.7,N
10.12171,-69.31433,310.8,0.46,0.47,2021-01-01,0542,1,nominal,2.0NRT,289.4,1.2,N
9.38594,-64.5451,298.1,0.39,0.37,2021-01-01,0542,1,nominal,2.0NRT,282.5,1.3,N
9.27473,-64.0456,330,0.39,0.36,2021-01-01,0542,1,nominal,2.0NRT,286.7,4.7,N
9.27418,-64.04209,327.8,0.39,0.36,2021-01-01,0542,1,nominal,2.0NRT,286.1,2.4,N
9.27087,-64.04262,301.6,0.39,0.36,2021-01-01,0542,1,nominal,2.0NRT,285.4,2.4,N
9.22948,-64.05991,314.6,0.39,0.36,2021-01-01,0542,1,nominal,2.0NRT,285.8,1.4,N
9.22617,-64.06043,304,0.39,0.36,2021-01-01,0542,1,nominal,2.0NRT,284.7,1.4,N
10.08144,-71.7952,307.7,0.34,0.56,2021-01-01,0542,1,nominal,2.0NRT,291.4,1.7,N
10.0838,-71.79376,315.4,0.34,0.56,2021-01-01,0542,1,nominal,2.0NRT,291.5,2.1,N
8.55868,-64.13728,301.4,0.39,0.36,2021-01-01,0542,1,nominal,2.0NRT,287.9,0.4,N
8.55814,-64.1338,303.7,0.39,0.36,2021-01-01,0542,1,nominal,2.0NRT,289.5,0.4,N
9.7031,-73.55614,304.1,0.44,0.62,2021-01-01,0542,1,nominal,2.0NRT,290.8,1,N
9.69298,-73.4762,304.1,0.43,0.62,2021-01-01,0542,1,nominal,2.0NRT,291.6,1.1,N
9.03639,-70.09881,298.1,0.5,0.49,2021-01-01,0542,1,nominal,2.0NRT,283.3,1.2,N
8.459,-66.85134,298.5,0.47,0.4,2021-01-01,0542,1,nominal,2.0NRT,284,1,N
8.45538,-66.85189,301.6,0.47,0.4,2021-01-01,0542,1,nominal,2.0NRT,284.4,1,N
8.66175,-70.30251,306.2,0.51,0.49,2021-01-01,0542,1,nominal,2.0NRT,289.9,1.1,N
6.93402,-69.71378,297.9,0.44,0.46,2021-01-01,0542,1,nominal,2.0NRT,287.1,1.2,N
6.95757,-71.08759,306.5,0.54,0.51,2021-01-01,0542,1,nominal,2.0NRT,294.2,2.5,N
6.73811,-71.32555,301.4,0.56,0.51,2021-01-01,0542,1,nominal,2.0NRT,289.6,0.9,N
4.47684,-61.5912,298.5,0.45,0.39,2021-01-01,0542,1,nominal,2.0NRT,287.1,0.7,N
5.42975,-70.1212,309.8,0.44,0.46,2021-01-01,0542,1,nominal,2.0NRT,288.6,1,N
5.4304,-70.12043,308.1,0.44,0.46,2021-01-01,0542,1,nominal,2.0NRT,288.6,1.2,N
5.34931,-70.07165,303,0.44,0.46,2021-01-01,0542,1,nominal,2.0NRT,285.3,0.8,N
5.40655,-73.67982,304.5,0.39,0.59,2021-01-01,0542,1,nominal,2.0NRT,279.2,1.6,N
5.41039,-73.67855,300.1,0.39,0.59,2021-01-01,0542,1,nominal,2.0NRT,278.2,0.8,N
5.40498,-73.6795,295.6,0.39,0.59,2021-01-01,0542,1,nominal,2.0NRT,278.5,0.8,N
5.0005,-72.70073,317.4,0.33,0.55,2021-01-01,0542,1,nominal,2.0NRT,281.9,1.7,N
4.32524,-72.35367,312.9,0.61,0.53,2021-01-01,0542,1,nominal,2.0NRT,287.4,2.3,N
3.92261,-72.74538,302.1,0.64,0.54,2021-01-01,0542,1,nominal,2.0NRT,286.6,1.3,N
3.91263,-72.74696,301,0.64,0.54,2021-01-01,0542,1,nominal,2.0NRT,286.9,1,N
3.90764,-72.74777,306.2,0.64,0.54,2021-01-01,0542,1,nominal,2.0NRT,286.5,1,N
3.90266,-72.74857,316.4,0.64,0.54,2021-01-01,0542,1,nominal,2.0NRT,287.3,2.2,N
-1.9994,-78.38042,295,0.63,0.72,2021-01-01,0542,1,nominal,2.0NRT,264.3,2.6,N
-2.00073,-78.37215,301.8,0.63,0.72,2021-01-01,0542,1,nominal,2.0NRT,264.4,2.4,N
-2.00563,-78.34141,309.9,0.63,0.72,2021-01-01,0542,1,nominal,2.0NRT,265.5,2.4,N
-2.00734,-78.37305,295.9,0.63,0.72,2021-01-01,0542,1,nominal,2.0NRT,264.8,2.4,N
-2.00408,-78.34161,304.8,0.63,0.72,2021-01-01,0542,1,nominal,2.0NRT,265,2.1,N
-2.0048,-78.33739,296.3,0.63,0.72,2021-01-01,0542,1,nominal,2.0NRT,265.8,2.1,N
-2.00552,-78.37324,298.8,0.63,0.72,2021-01-01,0542,1,nominal,2.0NRT,264.8,4.6,N
-2.00956,-78.34918,299.4,0.63,0.72,2021-01-01,0542,1,nominal,2.0NRT,264.4,2.1,N
64.35941,-21.79013,298.6,0.59,0.53,2021-01-01,0524,1,nominal,2.0NRT,262.7,1.9,N
-26.43202,-69.4778,322.5,0.42,0.37,2021-01-01,0554,1,nominal,2.0NRT,285.7,3.1,N
-27.35912,-70.22208,300.2,0.4,0.37,2021-01-01,0554,1,nominal,2.0NRT,288.2,0.8,N
-28.46612,-65.22812,300.9,0.47,0.48,2021-01-01,0554,1,nominal,2.0NRT,290.8,0.9,N
-28.84691,-61.08546,350.5,0.42,0.61,2021-01-01,0554,1,nominal,2.0NRT,287.7,5.3,N
-28.85261,-61.086,297.2,0.42,0.61,2021-01-01,0554,1,nominal,2.0NRT,285.7,0.6,N
-28.85797,-61.09089,305.7,0.42,0.61,2021-01-01,0554,1,nominal,2.0NRT,286.4,0.9,N
-29.53456,-60.95409,309.7,0.44,0.62,2021-01-01,0554,1,nominal,2.0NRT,285.8,1.3,N
-29.93543,-61.48433,300.2,0.41,0.6,2021-01-01,0554,1,nominal,2.0NRT,285.5,1,N
-29.94074,-61.48916,307.6,0.41,0.6,2021-01-01,0554,1,nominal,2.0NRT,286.2,1,N
-30.61612,-71.20617,304.6,0.4,0.37,2021-01-01,0554,1,nominal,2.0NRT,287.9,0.6,N
-32.21322,-68.63374,315.5,0.51,0.41,2021-01-01,0554,1,nominal,2.0NRT,292.4,1.8,N
-33.36774,-60.14194,307.3,0.53,0.67,2021-01-01,0554,1,nominal,2.0NRT,289.1,1.8,N
-33.36802,-60.13613,306.3,0.53,0.67,2021-01-01,0554,1,nominal,2.0NRT,289.6,1.8,N
-32.73703,-68.84525,305.7,0.5,0.41,2021-01-01,0554,1,nominal,2.0NRT,294,0.9,N
-32.80151,-70.95506,306.1,0.42,0.38,2021-01-01,0554,1,nominal,2.0NRT,289.2,1.7,N
-32.80212,-70.95061,310.3,0.42,0.38,2021-01-01,0554,1,nominal,2.0NRT,288.7,1.5,N
-32.82427,-70.91866,331.3,0.42,0.38,2021-01-01,0554,1,nominal,2.0NRT,299.8,16.2,N
-32.8249,-70.91409,344.3,0.42,0.38,2021-01-01,0554,1,nominal,2.0NRT,300.1,16.2,N
-32.82771,-70.91953,330.8,0.42,0.38,2021-01-01,0554,1,nominal,2.0NRT,294.6,15.4,N
-32.82834,-70.91493,328,0.42,0.38,2021-01-01,0554,1,nominal,2.0NRT,296.5,15.4,N
-32.82895,-70.91048,300.8,0.42,0.38,2021-01-01,0554,1,nominal,2.0NRT,290.6,0.9,N
-32.76067,-71.47621,338.7,0.41,0.37,2021-01-01,0554,1,nominal,2.0NRT,288.6,12.9,N
-32.76005,-71.48055,309.2,0.41,0.37,2021-01-01,0554,1,nominal,2.0NRT,287.9,3.3,N
-34.58663,-58.74347,319.4,0.64,0.72,2021-01-01,0554,1,nominal,2.0NRT,287.1,2.8,N
-34.10636,-70.45763,333.7,0.45,0.39,2021-01-01,0554,1,nominal,2.0NRT,278.8,10.5,N
-36.86598,-71.37997,305.6,0.44,0.38,2021-01-01,0554,1,nominal,2.0NRT,279.1,1.8,N
-36.8666,-71.37515,304.6,0.44,0.38,2021-01-01,0554,1,nominal,2.0NRT,279.8,1.4,N
-36.73897,-73.12338,301.1,0.4,0.37,2021-01-01,0554,1,nominal,2.0NRT,287.6,0.7,N
-36.74506,-73.12932,314.5,0.4,0.37,2021-01-01,0554,1,nominal,2.0NRT,286.5,1.9,N
-37.19395,-72.32304,301.6,0.41,0.37,2021-01-01,0554,1,nominal,2.0NRT,288.8,0.7,N
-37.39342,-72.61687,305.4,0.41,0.37,2021-01-01,0554,1,nominal,2.0NRT,288,0.9,N
-37.51393,-72.65468,301.5,0.41,0.37,2021-01-01,0554,1,nominal,2.0NRT,290.7,0.9,N
-38.08497,-68.70868,310.4,0.39,0.44,2021-01-01,0554,1,nominal,2.0NRT,287.8,1.1,N
-38.16681,-68.83537,304.9,0.39,0.44,2021-01-01,0554,1,nominal,2.0NRT,287.8,1,N
-38.16641,-68.8376,305.7,0.39,0.44,2021-01-01,0554,1,nominal,2.0NRT,288.5,0.6,N
-38.2859,-68.63866,305.8,0.4,0.44,2021-01-01,0554,1,nominal,2.0NRT,281.1,1,N
-38.28636,-68.63417,303.2,0.4,0.44,2021-01-01,0554,1,nominal,2.0NRT,281.3,1,N
-38.33245,-69.05978,323.8,0.57,0.43,2021-01-01,0554,1,nominal,2.0NRT,290.3,3.1,N
-38.33314,-69.05325,324.8,0.57,0.43,2021-01-01,0554,1,nominal,2.0NRT,290,3.1,N
-37.96007,-72.47507,297.1,0.42,0.37,2021-01-01,0554,1,nominal,2.0NRT,285.6,0.5,N
-38.08313,-72.27514,303.7,0.42,0.38,2021-01-01,0554,1,nominal,2.0NRT,283.3,0.8,N
-39.41922,-71.93787,322.8,0.44,0.39,2021-01-01,0554,1,nominal,2.0NRT,275.1,3.6,N
-39.421,-71.94031,326.6,0.44,0.39,2021-01-01,0554,1,nominal,2.0NRT,273.1,6.4,N
19.67629,-71.24714,301.1,0.41,0.61,2021-01-01,0536,1,nominal,2.0NRT,289.8,0.5,N
18.92966,-70.3571,343.2,0.35,0.57,2021-01-01,0536,1,nominal,2.0NRT,291.1,6.9,N
18.92929,-70.35373,355,0.35,0.57,2021-01-01,0536,1,nominal,2.0NRT,295,6.9,N
18.9157,-72.05824,311.3,0.46,0.63,2021-01-01,0536,1,nominal,2.0NRT,290.5,1.3,N
18.91,-72.06032,301.2,0.46,0.63,2021-01-01,0536,1,nominal,2.0NRT,291.1,1.1,N
18.63408,-69.65159,303.3,0.63,0.54,2021-01-01,0536,1,nominal,2.0NRT,289.1,0.8,N
18.3714,-71.27032,301.5,0.4,0.6,2021-01-01,0536,1,nominal,2.0NRT,290.1,0.5,N
-16.25719,-71.68597,302.1,0.43,0.38,2021-01-01,0548,1,nominal,2.0NRT,282.6,1.1,N
-21.69195,-63.44524,327.7,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,283.7,4.5,N
-21.6925,-63.44036,325.9,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,284.5,4.5,N
-21.69306,-63.4355,326.2,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285.2,7.8,N
-21.69361,-63.43066,351.4,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285.9,7.8,N
-21.69417,-63.42577,340,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285.9,5.3,N
-21.69139,-63.45009,313,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,282.3,3.2,N
-21.69473,-63.42085,307.9,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,284.9,5.3,N
-21.69591,-63.45066,324.2,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,283.6,3.2,N
-21.69868,-63.42642,324.5,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285.5,3.4,N
-21.69924,-63.42152,332.5,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285.9,3.4,N
-21.6998,-63.41663,333.3,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,286.3,3.7,N
-21.70036,-63.41169,327.2,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,286.1,3.7,N
-21.69258,-63.47971,297.2,0.49,0.49,2021-01-01,0548,1,nominal,2.0NRT,272.2,1.3,N
-21.69313,-63.47487,305.8,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,276.7,2.1,N
-21.69369,-63.47005,319.7,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,278.8,2.1,N
-21.69424,-63.46518,306.2,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,280,1.2,N
-21.6948,-63.46035,300.3,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,280.6,1.2,N
-21.69535,-63.45554,316.2,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,282.4,3.2,N
-21.69646,-63.44579,315.4,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,283.9,3,N
-21.69702,-63.44093,309.5,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,284,3,N
-21.69812,-63.43129,307.3,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,284.5,2.6,N
-21.70093,-63.40669,298.4,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,284.6,1.3,N
-21.69986,-63.45607,326.3,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,282.3,3.2,N
-21.70097,-63.44642,323.7,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,283.8,3,N
-21.70152,-63.4416,328.3,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285.2,3,N
-21.69763,-63.47549,300.3,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,276.6,2.1,N
-21.69875,-63.46576,298.5,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,279.2,1.2,N
-21.69931,-63.4609,300.8,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,281.1,1.2,N
-21.70042,-63.45123,318.4,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,283,3.2,N
-21.70263,-63.43195,312.2,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285,2.6,N
-21.70318,-63.4271,317.4,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285.6,3.4,N
-21.70374,-63.42221,308.7,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285,3.4,N
-21.70487,-63.41239,303.1,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285,3.7,N
-21.70545,-63.40735,303.9,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285.1,1.3,N
-21.70213,-63.4761,298.2,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,275,2.1,N
-21.70996,-63.40799,303.6,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285.9,2.2,N
-21.71448,-63.4086,321.4,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,287,2.2,N
-21.71108,-63.4381,308.1,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,284.2,1.5,N
-21.71164,-63.43328,304.5,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,284.6,1.5,N
-21.7139,-63.41364,312.4,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285.7,3,N
-21.71559,-63.43876,322.6,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,284.6,8.3,N
-21.71614,-63.43393,335.9,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,286,8.3,N
-21.7167,-63.4291,342.7,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,286.8,6.6,N
-21.71727,-63.42418,306.9,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,284.9,6.6,N
-21.71784,-63.41922,303.8,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,284.5,1.5,N
-21.71842,-63.41422,302.4,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285.5,1.5,N
-21.72009,-63.43944,345.3,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,286,8.3,N
-21.72065,-63.43458,354.6,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,288.3,8.3,N
-21.72121,-63.42971,347,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,287.6,6.6,N
-21.72178,-63.4248,337.5,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,286.6,6.6,N
-21.71952,-63.4443,307.8,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,283.7,3.7,N
-21.72236,-63.41984,318.1,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,286.4,1.5,N
-21.72294,-63.41483,307.7,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285.8,1.5,N
-21.72515,-63.43529,320.3,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285.6,2.7,N
-21.72572,-63.4304,325.6,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,286.8,5.4,N
-21.72629,-63.42547,348.6,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,287.9,5.4,N
-21.72687,-63.42051,348.4,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,288,5.4,N
-21.72459,-63.44016,304.2,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285.1,2.7,N
-21.72745,-63.41547,310.4,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,286.7,5.4,N
-21.7308,-63.42613,339.5,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,287,5.4,N
-21.73138,-63.42115,320.8,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,286.5,5.4,N
-21.73022,-63.43108,305.6,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285,5.4,N
-21.73302,-63.44637,308,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285.9,2.2,N
-21.73358,-63.44156,309.3,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,286,2.1,N
-21.73415,-63.43669,312.1,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,286.1,2.1,N
-21.73473,-63.43175,302.4,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285.4,1.6,N
-21.73531,-63.42677,311.1,0.5,0.49,2021-01-01,0548,1,nominal,2.0NRT,285.6,1.6,N
-23.78102,-70.3185,299.7,0.39,0.36,2021-01-01,0548,1,nominal,2.0NRT,282.7,0.8,N
-23.78434,-70.31911,304.2,0.39,0.36,2021-01-01,0548,1,nominal,2.0NRT,282.5,0.8,N
-23.82269,-70.31436,328.2,0.39,0.36,2021-01-01,0548,1,nominal,2.0NRT,281.9,2,N
-23.8221,-70.31816,310.5,0.39,0.36,2021-01-01,0548,1,nominal,2.0NRT,281.2,2,N
-23.82543,-70.31877,304.2,0.39,0.36,2021-01-01,0548,1,nominal,2.0NRT,281.1,2,N
-32.19096,121.25852,342.7,0.4,0.6,2021-01-01,0624,1,nominal,2.0NRT,298.8,3,D
-32.18661,121.25256,367,0.4,0.6,2021-01-01,0624,1,high,2.0NRT,311.6,38.4,D
-32.18556,121.25671,330.3,0.4,0.6,2021-01-01,0624,1,nominal,2.0NRT,295.9,12.9,D
-32.18764,121.24848,351.1,0.4,0.6,2021-01-01,0624,1,nominal,2.0NRT,311,38.4,D
-32.18868,121.24439,339.8,0.4,0.6,2021-01-01,0624,1,nominal,2.0NRT,307.5,32.9,D
-32.18972,121.2403,352.6,0.4,0.6,2021-01-01,0624,1,nominal,2.0NRT,303.2,32.9,D
-32.19076,121.23618,345.7,0.39,0.6,2021-01-01,0624,1,nominal,2.0NRT,304.2,11.3,D
-32.18224,121.2467,367,0.4,0.6,2021-01-01,0624,1,high,2.0NRT,310,38.4,D
-32.18431,121.23852,367,0.4,0.6,2021-01-01,0624,1,high,2.0NRT,308.9,32.9,D
-32.18535,121.23442,367,0.39,0.6,2021-01-01,0624,1,high,2.0NRT,304.2,11.3,D
-31.96477,119.65351,367,0.33,0.55,2021-01-01,0624,1,high,2.0NRT,305.8,6.5,D
-31.96556,119.65013,367,0.33,0.55,2021-01-01,0624,1,high,2.0NRT,310,6.5,D
-31.96059,119.64849,367,0.33,0.55,2021-01-01,0624,1,high,2.0NRT,309.5,13.9,D
-31.95979,119.65187,343.7,0.33,0.55,2021-01-01,0624,1,nominal,2.0NRT,300.6,13.9,D
-31.96139,119.6451,355.6,0.33,0.55,2021-01-01,0624,1,nominal,2.0NRT,316.8,21.3,D
-31.95642,119.64347,367,0.33,0.55,2021-01-01,0624,1,high,2.0NRT,307.3,21.3,D
-31.17367,122.69106,332.8,0.5,0.66,2021-01-01,0624,1,low,2.0NRT,304.9,4.9,D
-31.17505,122.68585,350,0.5,0.66,2021-01-01,0624,1,nominal,2.0NRT,307,4.9,D
-32.32912,116.22809,348.6,0.42,0.45,2021-01-01,0624,1,nominal,2.0NRT,307.2,14.4,D
-30.86496,121.49382,346,0.44,0.62,2021-01-01,0624,1,nominal,2.0NRT,312.5,6.1,D
-30.8639,121.49636,336.5,0.44,0.62,2021-01-01,0624,1,low,2.0NRT,309.9,7.5,D
-30.51631,120.20619,338.3,0.38,0.59,2021-01-01,0624,1,low,2.0NRT,309,5.3,D
-30.51749,120.15543,367,0.38,0.58,2021-01-01,0624,1,high,2.0NRT,311.9,6.9,D
-30.51505,120.20498,343.6,0.38,0.59,2021-01-01,0624,1,nominal,2.0NRT,310.9,7.8,D
-30.51594,120.15408,367,0.38,0.58,2021-01-01,0624,1,high,2.0NRT,315.1,15.5,D
-30.49287,120.15511,344.6,0.38,0.58,2021-01-01,0624,1,nominal,2.0NRT,306.2,5,D
-30.48851,120.14961,344.2,0.38,0.58,2021-01-01,0624,1,nominal,2.0NRT,305.9,5,D
-30.48944,120.14577,350,0.38,0.58,2021-01-01,0624,1,nominal,2.0NRT,307.6,10.4,D
-30.48887,120.12473,367,0.38,0.58,2021-01-01,0624,1,high,2.0NRT,309,8.1,D
-30.48321,120.14796,345.2,0.38,0.58,2021-01-01,0624,1,nominal,2.0NRT,307,10.8,D
